Retrieving the matrix from '../data/bcsstk27.mtx'...
Real Matrix (Strong Scaling): Rows=1224 | Cols=1224 | NNZ=28675 | Procs=32
Matrix distributed and converted to CSR
Ghost columns identified: 860 total ghost values needed
Local vector initialized (size=39 per process)
[RESULT] 29,32,0,0.000208616,0.000204802,886,814,1772
[RESULT] 29,32,1,0.000191927,0.000185728,886,814,1772
[RESULT] 29,32,2,0.000236273,0.000233173,886,814,1772
[RESULT] 29,32,3,0.000189543,0.000186443,886,814,1772
[RESULT] 29,32,4,0.000237703,0.000234365,886,814,1772
[RESULT] 29,32,5,0.000192881,0.000189543,886,814,1772
[RESULT] 29,32,6,0.000182390,0.000179052,886,814,1772
[RESULT] 29,32,7,0.000259399,0.000256062,886,814,1772
[RESULT] 0,32,0,0.000222683,0.000219107,933,860,1866
[RESULT] 0,32,1,0.000202179,0.000198603,933,860,1866
[RESULT] 0,32,2,0.000219345,0.000216246,933,860,1866
[RESULT] 0,32,3,0.000210524,0.000207424,933,860,1866
[RESULT] 0,32,4,0.000221252,0.000217915,933,860,1866
[RESULT] 0,32,5,0.000220537,0.000217438,933,860,1866
[RESULT] 0,32,6,0.000205040,0.000201941,933,860,1866
[RESULT] 0,32,7,0.000209808,0.000206709,933,860,1866
[RESULT] 0,32,8,0.000223160,0.000220060,933,860,1866
[RESULT] 0,32,9,0.000201941,0.000198603,933,860,1866

Benchmark Summary
Processes: 32
Iterations: 10
Matrix NNZ: 28675
Total execution time: 0.035 seconds
[RESULT] 22,32,0,0.000206947,0.000203371,900,828,1800
[RESULT] 22,32,1,0.000215292,0.000211954,900,828,1800
[RESULT] 22,32,2,0.000195980,0.000192642,900,828,1800
[RESULT] 22,32,3,0.000212431,0.000209332,900,828,1800
[RESULT] 22,32,4,0.000193834,0.000190973,900,828,1800
[RESULT] 22,32,5,0.000198603,0.000195742,900,828,1800
[RESULT] 22,32,6,0.000202417,0.000199318,900,828,1800
[RESULT] 22,32,7,0.000233650,0.000230551,900,828,1800
[RESULT] 23,32,0,0.000200272,0.000196218,876,804,1752
[RESULT] 23,32,1,0.000204563,0.000201225,876,804,1752
[RESULT] 23,32,2,0.000223398,0.000220060,876,804,1752
[RESULT] 23,32,3,0.000220776,0.000217438,876,804,1752
[RESULT] 23,32,4,0.000242710,0.000239134,876,804,1752
[RESULT] 23,32,5,0.000184059,0.000180721,876,804,1752
[RESULT] 23,32,6,0.000179052,0.000175714,876,804,1752
[RESULT] 23,32,7,0.000273466,0.000270128,876,804,1752
[RESULT] 19,32,0,0.000190020,0.000186205,856,785,1712
[RESULT] 19,32,1,0.000189066,0.000185966,856,785,1712
[RESULT] 19,32,2,0.000182629,0.000179291,856,785,1712
[RESULT] 19,32,3,0.000221968,0.000218630,856,785,1712
[RESULT] 19,32,4,0.000234842,0.000231504,856,785,1712
[RESULT] 19,32,5,0.000186682,0.000183344,856,785,1712
[RESULT] 19,32,6,0.000164747,0.000161409,856,785,1712
[RESULT] 20,32,0,0.000206709,0.000202656,894,823,1788
[RESULT] 20,32,1,0.000200748,0.000196934,894,823,1788
[RESULT] 20,32,2,0.000171900,0.000168324,894,823,1788
[RESULT] 20,32,3,0.000197172,0.000193596,894,823,1788
[RESULT] 20,32,4,0.000235796,0.000232220,894,823,1788
[RESULT] 20,32,5,0.000198126,0.000194550,894,823,1788
[RESULT] 6,32,0,0.000231504,0.000227928,933,859,1866
[RESULT] 6,32,1,0.000210285,0.000206947,933,859,1866
[RESULT] 6,32,2,0.000223637,0.000220299,933,859,1866
[RESULT] 6,32,3,0.000198364,0.000195026,933,859,1866
[RESULT] 6,32,4,0.000212669,0.000209332,933,859,1866
[RESULT] 6,32,5,0.000218630,0.000215530,933,859,1866
[RESULT] 6,32,6,0.000185490,0.000182152,933,859,1866
[RESULT] 6,32,7,0.000235319,0.000232220,933,859,1866
[RESULT] 6,32,8,0.000212431,0.000209332,933,859,1866
