Synthetic Matrix (Weak Scaling): Rows/proc=10000 | Total rows=1280000 | NNZ/row=~50 | Procs=128
Matrix distributed and converted to CSR
Ghost columns identified: 496292 total ghost values needed
Local vector initialized (size=10000 per process)
[RESULT] 24,128,0,1.649942398,1.646239996,499933,496015,999866
[RESULT] 24,128,1,1.756419659,1.752275705,499933,496015,999866
[RESULT] 24,128,2,1.765551329,1.761160612,499933,496015,999866
[RESULT] 24,128,3,1.764130354,1.760243416,499933,496015,999866
[RESULT] 24,128,4,1.766157150,1.760266781,499933,496015,999866
[RESULT] 24,128,5,1.760095596,1.756196022,499933,496015,999866
[RESULT] 24,128,6,1.769207954,1.767141342,499933,496015,999866
[RESULT] 24,128,7,1.762832642,1.760790825,499933,496015,999866
[RESULT] 24,128,8,1.766934156,1.760181427,499933,496015,999866
[RESULT] 24,128,9,1.762871265,1.760844946,499933,496015,999866
[RESULT] 92,128,0,1.567982912,1.304192543,499942,495978,999884
[RESULT] 120,128,0,1.767153025,1.759131670,500006,496105,1000012
[RESULT] 120,128,1,1.414056301,1.412023783,500006,496105,1000012
[RESULT] 120,128,2,1.411281824,1.409200430,500006,496105,1000012
[RESULT] 120,128,3,1.412799120,1.408329010,500006,496105,1000012
[RESULT] 120,128,4,1.412055254,1.408278704,500006,496105,1000012
[RESULT] 120,128,5,1.602049828,1.270807028,500006,496105,1000012
[RESULT] 120,128,6,1.758324146,1.756126642,500006,496105,1000012
[RESULT] 120,128,7,1.773340464,1.771252394,500006,496105,1000012
[RESULT] 120,128,8,2.029997587,1.725138903,500006,496105,1000012
[RESULT] 120,128,9,1.762480736,1.760445595,500006,496105,1000012
[RESULT] 90,128,0,1.655992508,1.392144203,499997,496004,999994
[RESULT] 90,128,1,2.106985092,1.843157053,499997,496004,999994
[RESULT] 90,128,2,1.857199907,1.854096174,499997,496004,999994
[RESULT] 90,128,3,1.591861010,1.587139130,499997,496004,999994
[RESULT] 90,128,4,1.848865271,1.844158649,499997,496004,999994
[RESULT] 90,128,5,1.446295261,1.444252253,499997,496004,999994
[RESULT] 90,128,6,1.325363159,1.323253870,499997,496004,999994
[RESULT] 90,128,7,1.592111826,1.587194443,499997,496004,999994
[RESULT] 90,128,8,1.411858320,1.407138586,499997,496004,999994
[RESULT] 90,128,9,1.317377806,1.315323830,499997,496004,999994
[RESULT] 125,128,0,1.060838461,1.058752298,500019,496203,1000038
[RESULT] 125,128,1,1.195874929,1.191214800,500019,496203,1000038
[RESULT] 125,128,2,1.402142286,1.398023129,500019,496203,1000038
[RESULT] 125,128,3,1.060185671,1.056019306,500019,496203,1000038
[RESULT] 125,128,4,1.062390089,1.056003809,500019,496203,1000038
[RESULT] 125,128,5,1.060163736,1.056169987,500019,496203,1000038
[RESULT] 125,128,6,1.057566881,1.052146912,500019,496203,1000038
[RESULT] 125,128,7,1.059478045,1.056291342,500019,496203,1000038
[RESULT] 125,128,8,1.402998447,1.038220882,500019,496203,1000038
[RESULT] 125,128,9,1.410521746,1.408429384,500019,496203,1000038
[RESULT] 124,128,0,1.411976099,1.407403708,499886,495928,999772
[RESULT] 124,128,1,1.393857002,1.389258385,499886,495928,999772
[RESULT] 124,128,2,1.125627279,1.123573542,499886,495928,999772
[RESULT] 124,128,3,1.059169054,1.057082653,499886,495928,999772
[RESULT] 124,128,4,1.059978247,1.057436943,499886,495928,999772
[RESULT] 124,128,5,1.412136316,1.408111811,499886,495928,999772
[RESULT] 124,128,6,1.406384706,1.404149771,499886,495928,999772
[RESULT] 124,128,7,1.410299540,1.408231735,499886,495928,999772
[RESULT] 124,128,8,1.743989229,1.384148836,499886,495928,999772
[RESULT] 124,128,9,1.762447119,1.760375261,499886,495928,999772
[RESULT] 88,128,0,1.854001045,1.590127230,500026,496074,1000052
[RESULT] 88,128,1,2.370996714,2.107106686,500026,496074,1000052
[RESULT] 88,128,2,2.121156216,2.118097544,500026,496074,1000052
[RESULT] 88,128,3,1.578284264,1.576226234,500026,496074,1000052
[RESULT] 88,128,4,1.856281757,1.854248762,500026,496074,1000052
[RESULT] 88,128,5,1.590422392,1.587201834,500026,496074,1000052
[RESULT] 88,128,6,1.671827078,1.667170763,500026,496074,1000052
[RESULT] 88,128,7,1.851992130,1.843116283,500026,496074,1000052
[RESULT] 88,128,8,1.587800741,1.583024740,500026,496074,1000052
[RESULT] 88,128,9,1.570279121,1.568277359,500026,496074,1000052
[RESULT] 126,128,0,1.413985729,1.407155752,500030,496161,1000060
[RESULT] 126,128,1,1.272899628,1.268169880,500030,496161,1000060
[RESULT] 126,128,2,1.060705900,1.058076143,500030,496161,1000060
[RESULT] 126,128,3,1.060419559,1.057067156,500030,496161,1000060
[RESULT] 126,128,4,1.050396442,1.046405792,500030,496161,1000060
[RESULT] 126,128,5,1.424999952,1.419012070,500030,496161,1000060
[RESULT] 126,128,6,1.408407688,1.404093504,500030,496161,1000060
[RESULT] 126,128,7,1.412497520,1.408178329,500030,496161,1000060
[RESULT] 126,128,8,1.732987642,1.381106138,500030,496161,1000060
[RESULT] 126,128,9,1.762389183,1.760325670,500030,496161,1000060
[RESULT] 92,128,1,2.128987551,1.865171909,499942,495978,999884
[RESULT] 92,128,2,1.858838320,1.854092598,499942,495978,999884
[RESULT] 92,128,3,1.314332485,1.312264204,499942,495978,999884
[RESULT] 92,128,4,1.589346409,1.587272882,499942,495978,999884
[RESULT] 92,128,5,1.592112303,1.587171793,499942,495978,999884
[RESULT] 92,128,6,1.583843946,1.579192638,499942,495978,999884
[RESULT] 92,128,7,1.589760303,1.587178469,499942,495978,999884
[RESULT] 92,128,8,1.323854208,1.319171906,499942,495978,999884
[RESULT] 92,128,9,1.325842381,1.323764324,499942,495978,999884
[RESULT] 14,128,0,1.340072393,1.148184061,500214,496475,1000428
[RESULT] 14,128,1,1.916044235,1.730148554,500214,496475,1000428
[RESULT] 14,128,2,2.108997583,1.918089628,500214,496475,1000428
