Retrieving the matrix from '../data/tmt_sym.mtx'...
Real Matrix (Strong Scaling): Rows=726713 | Cols=726713 | NNZ=2903837 | Procs=64
Matrix distributed and converted to CSR
Ghost columns identified: 33631 total ghost values needed
Local vector initialized (size=11355 per process)
[RESULT] 33,64,0,0.003994226,0.003509760,45336,33622,90672
[RESULT] 33,64,1,0.003735542,0.003310919,45336,33622,90672
[RESULT] 33,64,2,0.003970861,0.003532410,45336,33622,90672
[RESULT] 33,64,3,0.003813505,0.003395319,45336,33622,90672
[RESULT] 33,64,4,0.003926516,0.003501654,45336,33622,90672
[RESULT] 33,64,5,0.003751516,0.003343821,45336,33622,90672
[RESULT] 33,64,6,0.003907204,0.003500462,45336,33622,90672
[RESULT] 33,64,7,0.003988504,0.003580093,45336,33622,90672
[RESULT] 33,64,8,0.003867865,0.003456116,45336,33622,90672
[RESULT] 33,64,9,0.002820492,0.002447605,45336,33622,90672
[RESULT] 30,64,0,0.003400326,0.002906799,45458,33758,90916
[RESULT] 30,64,1,0.003581047,0.003110647,45458,33758,90916
[RESULT] 30,64,2,0.003396511,0.002941847,45458,33758,90916
[RESULT] 30,64,3,0.003370285,0.002949715,45458,33758,90916
[RESULT] 30,64,4,0.003174543,0.002778053,45458,33758,90916
[RESULT] 30,64,5,0.003197670,0.002804995,45458,33758,90916
[RESULT] 30,64,6,0.003488302,0.003109217,45458,33758,90916
[RESULT] 30,64,7,0.003539801,0.003175974,45458,33758,90916
[RESULT] 30,64,8,0.003210068,0.002851963,45458,33758,90916
[RESULT] 30,64,9,0.003126144,0.002770662,45458,33758,90916
[RESULT] 42,64,0,0.003639221,0.003092766,45387,33633,90774
[RESULT] 42,64,1,0.004052639,0.003510237,45387,33633,90774
[RESULT] 42,64,2,0.003605843,0.003119469,45387,33633,90774
[RESULT] 42,64,3,0.003338337,0.002899408,45387,33633,90774
[RESULT] 42,64,4,0.003317833,0.002897024,45387,33633,90774
[RESULT] 42,64,5,0.003957987,0.003520012,45387,33633,90774
[RESULT] 42,64,6,0.003380299,0.002967834,45387,33633,90774
[RESULT] 42,64,7,0.003701925,0.003297806,45387,33633,90774
[RESULT] 42,64,8,0.003494501,0.003103018,45387,33633,90774
[RESULT] 42,64,9,0.003292084,0.002892256,45387,33633,90774
[RESULT] 20,64,0,0.003806114,0.003226995,45360,33658,90720
[RESULT] 20,64,1,0.003700733,0.003244638,45360,33658,90720
[RESULT] 20,64,2,0.003869772,0.003483534,45360,33658,90720
[RESULT] 20,64,3,0.003816366,0.003460884,45360,33658,90720
[RESULT] 20,64,4,0.003511190,0.003183603,45360,33658,90720
[RESULT] 20,64,5,0.003781557,0.003471375,45360,33658,90720
[RESULT] 20,64,6,0.003581524,0.003282785,45360,33658,90720
[RESULT] 20,64,7,0.003689289,0.003374815,45360,33658,90720
[RESULT] 20,64,8,0.003627539,0.003290415,45360,33658,90720
[RESULT] 20,64,9,0.003379345,0.003039598,45360,33658,90720
[RESULT] 39,64,0,0.003371000,0.003012657,45560,33921,91120
[RESULT] 39,64,1,0.003381252,0.003028393,45560,33921,91120
[RESULT] 39,64,2,0.003199339,0.002854824,45560,33921,91120
[RESULT] 39,64,3,0.003306627,0.002976894,45560,33921,91120
[RESULT] 39,64,4,0.003101110,0.002759457,45560,33921,91120
[RESULT] 39,64,5,0.003233910,0.002895594,45560,33921,91120
[RESULT] 39,64,6,0.003199100,0.002860069,45560,33921,91120
[RESULT] 39,64,7,0.003409386,0.003054857,45560,33921,91120
[RESULT] 39,64,8,0.003428936,0.003070593,45560,33921,91120
[RESULT] 39,64,9,0.003277302,0.002936125,45560,33921,91120
[RESULT] 55,64,0,0.003911495,0.003517151,45302,33565,90604
[RESULT] 55,64,1,0.003540277,0.003179312,45302,33565,90604
[RESULT] 55,64,2,0.003411531,0.003083944,45302,33565,90604
[RESULT] 55,64,3,0.003645658,0.003298759,45302,33565,90604
[RESULT] 55,64,4,0.003668070,0.003338575,45302,33565,90604
[RESULT] 55,64,5,0.003232956,0.002911568,45302,33565,90604
[RESULT] 55,64,6,0.003618002,0.003279448,45302,33565,90604
[RESULT] 55,64,7,0.003534317,0.003191233,45302,33565,90604
[RESULT] 55,64,8,0.003365993,0.003032923,45302,33565,90604
[RESULT] 55,64,9,0.003310204,0.002988815,45302,33565,90604
[RESULT] 59,64,0,0.003586531,0.003202677,45268,33573,90536
[RESULT] 59,64,1,0.003771782,0.003387690,45268,33573,90536
[RESULT] 59,64,2,0.003738403,0.003369808,45268,33573,90536
[RESULT] 59,64,3,0.003767490,0.003395081,45268,33573,90536
