Retrieving the matrix from '../data/Hook_1498.mtx'...
Real Matrix (Strong Scaling): Rows=1498023 | Cols=1498023 | NNZ=31207734 | Procs=64
Matrix distributed and converted to CSR
Ghost columns identified: 457392 total ghost values needed
Local vector initialized (size=23407 per process)
[RESULT] 5,64,0,0.576426983,0.512170792,488199,459905,976398
[RESULT] 5,64,1,0.574403763,0.510068178,488199,459905,976398
[RESULT] 5,64,2,0.704377174,0.640035868,488199,459905,976398
[RESULT] 5,64,3,0.576389074,0.512064695,488199,459905,976398
[RESULT] 5,64,4,0.766355038,0.702067375,488199,459905,976398
[RESULT] 5,64,5,0.770436287,0.706106663,488199,459905,976398
[RESULT] 5,64,6,0.512406111,0.448126793,488199,459905,976398
[RESULT] 5,64,7,0.704455614,0.640217781,488199,459905,976398
[RESULT] 5,64,8,0.766387939,0.702028751,488199,459905,976398
[RESULT] 5,64,9,0.514439821,0.450183868,488199,459905,976398
[RESULT] 37,64,0,0.704509020,0.640111446,486131,457909,972262
[RESULT] 37,64,1,0.703140259,0.638771057,486131,457909,972262
[RESULT] 37,64,2,0.704480171,0.640109062,486131,457909,972262
[RESULT] 37,64,3,0.896418810,0.832034588,486131,457909,972262
[RESULT] 37,64,4,0.766382456,0.702096939,486131,457909,972262
[RESULT] 37,64,5,0.898463964,0.834035158,486131,457909,972262
[RESULT] 37,64,6,0.896438837,0.832031488,486131,457909,972262
[RESULT] 37,64,7,0.706437111,0.642128706,486131,457909,972262
[RESULT] 37,64,8,0.894434214,0.830027580,486131,457909,972262
[RESULT] 37,64,9,0.514806271,0.450475693,486131,457909,972262
[RESULT] 19,64,0,0.532688856,0.528348684,486593,458265,973186
[RESULT] 19,64,1,0.532689095,0.528336048,486593,458265,973186
[RESULT] 19,64,2,0.532704592,0.528413296,486593,458265,973186
[RESULT] 19,64,3,0.532689095,0.528335094,486593,458265,973186
[RESULT] 19,64,4,0.532651901,0.528275251,486593,458265,973186
[RESULT] 19,64,5,0.708603621,0.704041004,486593,458265,973186
[RESULT] 19,64,6,0.532711267,0.528183937,486593,458265,973186
[RESULT] 19,64,7,0.532693148,0.528242826,486593,458265,973186
[RESULT] 19,64,8,0.528696060,0.524208069,486593,458265,973186
[RESULT] 19,64,9,0.532741070,0.528400660,486593,458265,973186
[RESULT] 25,64,0,0.448565006,0.384344578,487895,459539,975790
[RESULT] 25,64,1,0.448540211,0.384173393,487895,459539,975790
[RESULT] 25,64,2,0.448868036,0.384662628,487895,459539,975790
[RESULT] 25,64,3,0.448533297,0.384180307,487895,459539,975790
[RESULT] 25,64,4,0.642604589,0.576255083,487895,459539,975790
[RESULT] 25,64,5,0.770410061,0.706026554,487895,459539,975790
[RESULT] 25,64,6,0.448457003,0.384088039,487895,459539,975790
[RESULT] 25,64,7,0.640464306,0.576089621,487895,459539,975790
[RESULT] 25,64,8,0.448780060,0.384492636,487895,459539,975790
[RESULT] 25,64,9,0.512409687,0.448076963,487895,459539,975790
[RESULT] 26,64,0,0.448905945,0.384027243,486678,458305,973356
[RESULT] 26,64,1,0.384944916,0.320217133,486678,458305,973356
[RESULT] 26,64,2,0.446779251,0.382073879,486678,458305,973356
[RESULT] 26,64,3,0.385873318,0.321182728,486678,458305,973356
[RESULT] 26,64,4,0.640733004,0.576015711,486678,458305,973356
