num_procs,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
32,30,msdoor,0.016626620499999998,0.0140543934,322632,302237,645264,0.0025722270999999977
32,30,tmt_sym,0.0039230828,0.0033386469,90847,66638,181694,0.0005844358999999998
32,31,Andrews,0.0009179358,0.0008102895999999999,12985,10662,25970,0.00010764620000000005
32,31,Hook_1498,0.08104629509999993,0.07441251249999993,974654,906594,1949308,0.006633782599999999
32,31,bcsstk27,0.0003410578,0.0003365278,894,822,1788,4.53000000000004e-06
32,31,msdoor,0.0164814946,0.0142754797,325395,304897,650790,0.002206014900000001
32,31,tmt_sym,0.0036334754,0.0030858514,90756,66838,181512,0.000547624
64,0,Andrews,0.0009254459,0.0008806702,6299,5239,12598,4.477569999999996e-05
64,0,Hook_1498,0.268240857,0.2634859802,485623,457392,971246,0.004754876799999974
64,0,bcsstk27,0.0007279634,0.0007256032,468,448,936,2.360200000000039e-06
64,0,msdoor,0.0162629845,0.0148541925,159890,151608,319780,0.0014087920000000007
64,0,tmt_sym,0.0040185216,0.0036005260999999998,45253,33631,90506,0.00041799550000000017
64,1,Andrews,0.0009237523999999999,0.0008789061,6561,5512,13122,4.4846299999999964e-05
64,1,Hook_1498,0.2679856304,0.2632839918,485798,457454,971596,0.004701638600000002
64,1,bcsstk27,0.0006719352999999999,0.0006699080999999999,454,434,908,2.0272e-06
64,1,msdoor,0.0158025745,0.0143431666,161210,152826,322420,0.0014594078999999992
64,1,tmt_sym,0.0042091368999999995,0.0036945345,45482,33769,90964,0.0005146023999999996
64,2,Andrews,0.0009680035,0.0008918282,6393,5340,12786,7.617530000000004e-05
64,2,Hook_1498,0.2705284354,0.2635570761,485637,457315,971274,0.00697135929999998
64,2,bcsstk27,0.0008185145,0.0008156534999999999,471,451,942,2.8610000000000527e-06
64,2,msdoor,0.0157140255,0.014447164899999998,161704,153262,323408,0.001266860600000001
64,2,tmt_sym,0.0041167975,0.0035552022,45357,33666,90714,0.0005615952999999999
64,3,Andrews,0.0009491923000000001,0.0008993146999999999,6446,5400,12892,4.9877600000000134e-05
64,3,Hook_1498,0.270851731,0.2637838604,487042,458557,974084,0.00706787059999997
64,3,bcsstk27,0.000808334,0.0008059976999999999,451,431,902,2.3363000000000203e-06
64,3,msdoor,0.0158664224,0.0146190408,163071,154651,326142,0.0012473815999999999
64,3,tmt_sym,0.0042360547,0.0038496255,45289,33444,90578,0.00038642920000000027
64,4,Andrews,0.0009079932,0.0008626223,6290,5229,12580,4.537090000000007e-05
64,4,Hook_1498,0.2686191561,0.26394968,487679,459310,975358,0.0046694760999999585
64,4,bcsstk27,0.0007747416,0.0007725718,471,451,942,2.169800000000055e-06
64,4,msdoor,0.0155311107,0.0142423149,159363,150946,318726,0.001288795799999999
64,4,tmt_sym,0.003964519499999999,0.0035670757,45401,33704,90802,0.00039744379999999933
64,5,Andrews,0.0009047268999999999,0.0008600233,6505,5448,13010,4.4703599999999875e-05
64,5,Hook_1498,0.26898920509999996,0.2647971869,488199,459905,976398,0.004192018199999981
64,5,bcsstk27,0.00069263,0.0006905079,446,426,892,2.1220999999999436e-06
64,5,msdoor,0.014959382799999999,0.0136144881,160501,152102,321002,0.0013448946999999982
64,5,tmt_sym,0.0040933605000000005,0.0036170242,45335,33665,90670,0.0004763363000000005
64,6,Andrews,0.0009464266,0.0008700846,6376,5302,12752,7.634199999999997e-05
64,6,Hook_1498,0.26738586389999996,0.26279931089999997,488044,459734,976088,0.004586552999999993
64,6,bcsstk27,0.0007887126999999999,0.0007855888999999999,466,446,932,3.1238000000000056e-06
64,6,msdoor,0.0161265846,0.0148076536,160798,152426,321596,0.0013189310000000006
64,6,tmt_sym,0.0040604348,0.0035887006,45305,33514,90610,0.0004717342000000002
64,7,Andrews,0.0009150031,0.0008390664,6463,5406,12926,7.59367e-05
64,7,Hook_1498,0.2673657652,0.26335735359999995,487961,459577,975922,0.004008411600000039
64,7,bcsstk27,0.0007854939,0.0007835153,452,432,904,1.9786000000000152e-06
64,7,msdoor,0.0157861236,0.0146971705,161977,153689,323954,0.0010889530999999997
64,7,tmt_sym,0.0042725085,0.0038536314,45387,33742,90774,0.00041887710000000026
64,8,Andrews,0.0008887054000000001,0.0008418801,6278,5232,12556,4.6825300000000116e-05
64,8,Hook_1498,0.2673659559,0.26288392580000003,487482,459110,974964,0.0044820300999999785
64,8,bcsstk27,0.0007467742,0.0007448672,450,431,900,1.9069999999999938e-06
64,8,msdoor,0.0156285525,0.01431551,159751,151367,319502,0.0013130425000000001
64,8,tmt_sym,0.0039995193,0.003581977,45402,33750,90804,0.0004175422999999996
64,9,Andrews,0.0008801938,0.0008361341,6417,5371,12834,4.405969999999996e-05
64,9,Hook_1498,0.26725242109999997,0.26131839760000003,487018,458576,974036,0.005934023499999941
64,9,bcsstk27,0.0007431982,0.0007408617999999999,429,410,858,2.3364000000000544e-06
64,9,msdoor,0.015876388899999996,0.014510536499999997,161097,152699,322194,0.0013658523999999991
64,9,tmt_sym,0.0041065212,0.0035720106,45334,33674,90668,0.0005345106000000004
64,10,Andrews,0.0009663109,0.0008939270000000001,6274,5205,12548,7.238389999999996e-05
64,10,Hook_1498,0.2681774379,0.2634227987,487460,459020,974920,0.004754639199999966
64,10,bcsstk27,0.0006848335,0.0006824495,448,429,896,2.3840000000000233e-06
64,10,msdoor,0.016485381299999997,0.0149677272,161462,153172,322924,0.001517654099999998
64,10,tmt_sym,0.0039835693,0.0035186528,45432,33669,90864,0.00046491649999999985
64,11,Andrews,0.0008974078,0.0008228304999999999,6503,5456,13006,7.457730000000004e-05
64,11,Hook_1498,0.2665542125,0.2627119543,487617,459112,975234,0.003842258200000004
64,11,bcsstk27,0.0007702825,0.0007681365,430,411,860,2.1460000000000706e-06
64,11,msdoor,0.015597415299999999,0.014598536300000001,162970,154728,325940,0.0009988789999999977
64,11,tmt_sym,0.0041652914,0.0037543300999999998,45426,33697,90852,0.00041096130000000015
64,12,Andrews,0.0008663652,0.0008202074999999999,6127,5076,12254,4.6157700000000034e-05
64,12,Hook_1498,0.2666695598,0.26206204850000003,488443,459957,976886,0.004607511299999978
64,12,bcsstk27,0.0007507801999999999,0.0007486581,449,430,898,2.1220999999999436e-06
64,12,msdoor,0.0157003876,0.0143737078,159418,151042,318836,0.001326679800000001
64,12,tmt_sym,0.0037093402,0.0033129455,45352,33688,90704,0.0003963946999999998
64,13,Andrews,0.0008733031,0.0008270975999999999,6493,5433,12986,4.620550000000007e-05
64,13,Hook_1498,0.26600398999999997,0.2615381952,487820,459433,975640,0.004465794799999978
64,13,bcsstk27,0.0007798191999999999,0.0007779121,434,415,868,1.9070999999999194e-06
64,13,msdoor,0.015653729599999996,0.014457082599999997,160883,152622,321766,0.0011966469999999986
64,13,tmt_sym,0.004027581600000001,0.0035331724,45371,33638,90742,0.0004944092000000008
64,14,Andrews,0.0009459976000000001,0.000869298,6226,5174,12452,7.669960000000005e-05
64,14,Hook_1498,0.2714568381,0.2642656323,487818,459452,975636,0.007191205799999989
64,14,bcsstk27,0.0007705446,0.0007683757,450,431,900,2.168899999999965e-06
64,14,msdoor,0.0160202738,0.0147500274,161712,153457,323424,0.0012702463999999976
64,14,tmt_sym,0.004192734199999999,0.0036487583,45261,33491,90522,0.0005439758999999994
64,15,Andrews,0.0009454251,0.0009020330999999999,6509,5452,13018,4.339200000000006e-05
64,15,Hook_1498,0.2705533739,0.2638793949,487168,458754,974336,0.0066739789999999966
64,15,bcsstk27,0.0007597204,0.0007579808,423,404,846,1.7396000000000468e-06
64,15,msdoor,0.0155147317,0.0144505504,162830,154577,325660,0.0010641812999999996
64,15,tmt_sym,0.0037738795999999997,0.0033551456999999997,45495,33844,90990,0.0004187339
64,16,Andrews,0.000935721,0.0008862015,6455,5396,12910,4.951949999999999e-05
64,16,Hook_1498,0.2683607335,0.26304492949999997,487463,459055,974926,0.005315804000000035
64,16,bcsstk27,0.0007440565999999999,0.0007416965,442,423,884,2.3600999999998963e-06
64,16,msdoor,0.0154956336,0.0142238613,160412,152131,320824,0.0012717722999999997
64,16,tmt_sym,0.0034429551,0.0030263425,45256,33575,90512,0.0004166126
64,17,Andrews,0.0009228944,0.0008790015,6577,5510,13154,4.38929e-05
64,17,Hook_1498,0.27117838829999996,0.26534798119999997,486753,458374,973506,0.00583040709999999
64,17,bcsstk27,0.0007733585999999999,0.0007712126,426,407,852,2.145999999999962e-06
64,17,msdoor,0.0149477958,0.0137877465,161420,153157,322840,0.0011600493000000003
64,17,tmt_sym,0.004014635000000001,0.0035074236999999998,45488,33850,90976,0.000507211300000001
64,18,Andrews,0.0009461404,0.0008910182,6424,5361,12848,5.5122199999999965e-05
64,18,Hook_1498,0.2707334523,0.2636053804,486517,458183,973034,0.0071280719000000325
64,18,bcsstk27,0.0007225272,0.000719452,445,426,890,3.075200000000021e-06
64,18,msdoor,0.016080474900000002,0.014624595899999999,161910,153708,323820,0.0014558790000000037
64,18,tmt_sym,0.0042011972,0.0036644696000000003,45413,33624,90826,0.0005367276000000001
64,19,Andrews,0.0009598017,0.0008864884,6488,5422,12976,7.331329999999997e-05
64,19,Hook_1498,0.27170627140000003,0.264607048,486593,458265,973186,0.007099223400000021
64,19,bcsstk27,0.0007484916,0.0007461067,430,411,860,2.384900000000005e-06
64,19,msdoor,0.015960979900000002,0.0150008678,163460,155356,326920,0.0009601121000000021
64,19,tmt_sym,0.0038749222,0.0035836694,45255,33591,90510,0.00029125279999999993
64,20,Andrews,0.0008993620999999999,0.0008517029,6349,5293,12698,4.7659199999999986e-05
64,20,Hook_1498,0.2686810971,0.2641209837,487302,458968,974604,0.00456011340000001
64,20,bcsstk27,0.0007036211,0.000701499,449,430,898,2.122100000000052e-06
64,20,msdoor,0.0152675394,0.014013123899999999,159971,151686,319942,0.0012544155000000015
64,20,tmt_sym,0.0036260366,0.0032305954,45360,33658,90720,0.0003954411999999999
64,21,Andrews,0.0009163614,0.0008707045,6524,5460,13048,4.565690000000002e-05
64,21,Hook_1498,0.26966011549999996,0.2641825202,488704,460352,977408,0.005477595299999971
64,21,bcsstk27,0.0007672550999999999,0.0007651091,423,404,846,2.145999999999962e-06
64,21,msdoor,0.03638696699999992,0.03511540849999993,160648,152434,321296,0.0012715584999999918
64,21,tmt_sym,0.004019308,0.0035227533,45393,33539,90786,0.0004965547
64,22,Andrews,0.0009232994,0.000882578,6284,5239,12568,4.072139999999999e-05
64,22,Hook_1498,0.2691190004,0.2644135475,488612,460139,977224,0.004705452899999962
64,22,bcsstk27,0.0006997344,0.0006963726,442,423,884,3.3617999999999582e-06
64,22,msdoor,0.0160730366,0.014762401699999999,161365,153281,322730,0.0013106349000000014
64,22,tmt_sym,0.0038389209,0.0034882781,45328,33650,90656,0.0003506427999999998
64,23,Andrews,0.0009521245,0.0008810757,6504,5452,13008,7.104880000000004e-05
64,23,Hook_1498,0.2706686495,0.2643615487,489318,460893,978636,0.006307100800000021
64,23,bcsstk27,0.0007240531,0.000721908,427,408,854,2.145100000000089e-06
64,23,msdoor,0.0154122116,0.0143824579,162907,154814,325814,0.0010297537000000002
64,23,tmt_sym,0.003637195,0.0033397675999999998,45390,33680,90780,0.0002974274000000004
64,24,Andrews,0.0008816961,0.0008356572,6384,5333,12768,4.603889999999996e-05
64,24,Hook_1498,0.2692861317,0.2644204859,487495,459139,974990,0.004865645799999985
64,24,bcsstk27,0.0006969454000000001,0.0006950375,446,427,892,1.907900000000084e-06
64,24,msdoor,0.0150591848,0.0136321783,160792,152550,321584,0.0014270064999999995
64,24,tmt_sym,0.0039512162000000005,0.0035655263,45565,33935,91130,0.00038568990000000056
64,25,Andrews,0.0009075877,0.0008629563999999999,6405,5352,12810,4.463130000000005e-05
64,25,Hook_1498,0.269891,0.2651592728,487895,459539,975790,0.00473172719999998
64,25,bcsstk27,0.0006723405,0.0006704333999999999,421,402,842,1.9071000000000279e-06
64,25,msdoor,0.0149844888,0.0137478824,162395,154287,324790,0.0012366063999999996
64,25,tmt_sym,0.0038225173,0.0033154729999999998,45242,33617,90484,0.0005070443000000004
64,26,Andrews,0.0009502892,0.0008931637,6280,5236,12560,5.7125499999999946e-05
64,26,Hook_1498,0.2709358694,0.26550204769999997,486678,458305,973356,0.005433821700000008
64,26,bcsstk27,0.0006781339,0.000675011,440,421,880,3.122900000000024e-06
64,26,msdoor,0.015644359400000002,0.014122438400000001,162802,154734,325604,0.0015219210000000007
64,26,tmt_sym,0.0039538386,0.0033834221999999997,45361,33637,90722,0.0005704163999999999
64,27,Andrews,0.0009103299,0.0008680347,6471,5435,12942,4.229519999999999e-05
64,27,Hook_1498,0.2706688408,0.2662602428,488479,460162,976958,0.004408597999999986
64,27,bcsstk27,0.0007112498999999999,0.0007090571,438,419,876,2.1927999999999835e-06
64,27,msdoor,0.0152938839,0.0142222162,163950,155886,327900,0.001071667699999999
64,27,tmt_sym,0.0041727781999999995,0.003830624,45350,33668,90700,0.00034215419999999953
64,28,Andrews,0.000863862,0.0008198023,6413,5340,12826,4.405969999999996e-05
64,28,Hook_1498,0.2716107609,0.26588373190000003,488144,459838,976288,0.005727028999999995
64,28,bcsstk27,0.0007323268,0.0007301569999999999,457,438,914,2.169800000000055e-06
64,28,msdoor,0.0153031583,0.0140844583,160029,151929,320058,0.0012186999999999996
64,28,tmt_sym,0.0040872339999999995,0.0036985638,45449,33700,90898,0.00038867019999999945
64,29,Andrews,0.0008831266,0.0008352756,6770,5706,13540,4.785100000000001e-05
64,29,Hook_1498,0.2692834619,0.2645899533,488730,460404,977460,0.004693508600000007
64,29,bcsstk27,0.0007640837,0.0007621765999999999,442,423,884,1.9071000000000279e-06
64,29,msdoor,0.0149405003,0.013794708,161274,153199,322548,0.0011457923000000002
64,29,tmt_sym,0.0041627888,0.0036847829,45254,33564,90508,0.00047800589999999997
64,30,Andrews,0.0009493355,0.0008758542,6517,5461,13034,7.348130000000002e-05
64,30,Hook_1498,0.2708537821,0.2660427568,487831,459539,975662,0.004811025299999994
64,30,bcsstk27,0.0007357120999999999,0.000732398,461,442,922,3.3140999999999553e-06
64,30,msdoor,0.0159626961,0.0147133349,161554,153492,323108,0.0012493612000000001
64,30,tmt_sym,0.004077696400000001,0.0036827798999999996,45458,33758,90916,0.00039491650000000097
64,31,Andrews,0.0009203674,0.0008647206,6479,5426,12958,5.564679999999996e-05
64,31,Hook_1498,0.2704101805,0.2659239772,487673,459317,975346,0.004486203299999991
64,31,bcsstk27,0.0007415053,0.0007398125,446,427,892,1.6928000000000255e-06
64,31,msdoor,0.0152405975,0.0142608163,162864,154780,325728,0.0009797812
64,31,tmt_sym,0.003921747,0.0035357235,45342,33702,90684,0.00038602349999999983
64,32,Andrews,0.0008561373,0.0008106231,6382,5350,12764,4.551419999999993e-05
64,32,Hook_1498,0.2702522515,0.26564352500000005,487122,458801,974244,0.004608726499999938
64,32,bcsstk27,0.0007121799,0.0007093666,465,446,930,2.81330000000005e-06
64,32,msdoor,0.0149332046,0.013606977000000001,160245,152163,320490,0.0013262275999999986
64,32,tmt_sym,0.0038980717999999998,0.0034864902999999997,45332,33699,90664,0.0004115815
64,33,Andrews,0.0008749008,0.0008273127,6393,5335,12786,4.7588100000000026e-05
64,33,Hook_1498,0.2689645294,0.26460197,487129,458777,974258,0.004362559399999966
64,33,bcsstk27,0.0007590768999999999,0.0007569548,428,409,856,2.1220999999999436e-06
64,33,msdoor,0.015044045099999999,0.0137934688,161388,153336,322776,0.0012505762999999986
64,33,tmt_sym,0.0037465095,0.0032869818,45336,33622,90672,0.0004595277000000002
64,34,Andrews,0.000970244,0.0008953571999999999,6235,5180,12470,7.488680000000008e-05
64,34,Hook_1498,0.27144553629999996,0.26545243279999997,486944,458706,973888,0.0059931034999999855
64,34,bcsstk27,0.0007470132999999999,0.0007436753,447,428,894,3.337999999999974e-06
64,34,msdoor,0.0160327673,0.0145479922,162160,154115,324320,0.0014847751000000003
64,34,tmt_sym,0.0040351872,0.0035872939,45602,33915,91204,0.0004478933000000001
64,35,Andrews,0.0009481195,0.0008737326,6377,5318,12754,7.438690000000005e-05
64,35,Hook_1498,0.2704743858,0.26544339679999995,486609,458436,973218,0.005030989000000041
64,35,bcsstk27,0.0007634875,0.0007613186,432,413,864,2.1689000000000734e-06
64,35,msdoor,0.015637946,0.0146817682,162906,154826,325812,0.0009561777999999993
64,35,tmt_sym,0.004093432699999999,0.0037889482,45215,33377,90430,0.00030448449999999913
64,36,Andrews,0.0008395192,0.0007914069,6282,5227,12564,4.81123e-05
64,36,Hook_1498,0.2708128449,0.2653939484,486028,457784,972056,0.005418896499999992
64,36,bcsstk27,0.0007571218,0.0007552148,463,444,926,1.9069999999999938e-06
64,36,msdoor,0.015641618,0.014158893,159123,151007,318246,0.001482724999999999
64,36,tmt_sym,0.003966236400000001,0.0035236594,45454,33751,90908,0.00044257700000000086
64,37,Andrews,0.0008614541,0.0008146048999999999,6475,5417,12950,4.6849200000000134e-05
64,37,Hook_1498,0.2698642727,0.26487627039999995,486131,457909,972262,0.004988002300000072
64,37,bcsstk27,0.0007420542,0.0007396939999999999,448,429,896,2.360200000000039e-06
64,37,msdoor,0.015227532,0.0140703918,160569,152420,321138,0.0011571402000000001
64,37,tmt_sym,0.0038161989,0.0033075334,45363,33689,90726,0.0005086655000000003
64,38,Andrews,0.0009670493,0.0008902313,6379,5326,12758,7.681799999999998e-05
64,38,Hook_1498,0.27001526319999997,0.2653199908,487122,458746,974244,0.00469527239999995
64,38,bcsstk27,0.0007885697,0.0007852317,467,448,934,3.3380000000000822e-06
64,38,msdoor,0.0156877755,0.014259099899999999,161257,153103,322514,0.0014286756000000018
64,38,tmt_sym,0.0040667776,0.0036367651999999998,45260,33458,90520,0.00043001240000000015
64,39,Andrews,0.0009281633,0.0008524181999999999,6386,5319,12772,7.574510000000003e-05
64,39,Hook_1498,0.2705173729,0.2656211376,488139,459719,976278,0.004896235299999996
64,39,bcsstk27,0.0007802964,0.0007783894,446,427,892,1.9069999999999938e-06
64,39,msdoor,0.0160256388,0.014811634899999999,162374,154189,324748,0.0012140038999999998
64,39,tmt_sym,0.0035281423,0.0032340048,45560,33921,91120,0.00029413750000000004
64,40,Andrews,0.0008181097,0.000779772,6351,5311,12702,3.833770000000007e-05
64,40,Hook_1498,0.27025692430000003,0.2652991537,487614,459131,975228,0.004957770600000022
64,40,bcsstk27,0.0007484915999999999,0.0007461067,465,446,930,2.3848999999998965e-06
64,40,msdoor,0.0151030542,0.0138562917,160297,152095,320594,0.0012467625
64,40,tmt_sym,0.0038599727,0.0034394265,45299,33642,90598,0.0004205462
64,41,Andrews,0.0008435726,0.0007982015,6483,5413,12966,4.537110000000003e-05
64,41,Hook_1498,0.2692230705,0.2643352749,486963,458594,973926,0.004887795600000022
64,41,bcsstk27,0.0008167032,0.0008145334,450,431,900,2.1697999999999466e-06
64,41,msdoor,0.0158854966,0.013692498,161684,153492,323368,0.002192998599999999
64,41,tmt_sym,0.0039823059,0.0034910682,45419,33751,90838,0.0004912377000000001
64,42,Andrews,0.0008876805,0.000825381,6427,5371,12854,6.229949999999999e-05
64,42,Hook_1498,0.2699053762,0.26509509070000004,487206,458849,974412,0.004810285499999956
64,42,bcsstk27,0.0007312296999999999,0.0007274146999999999,451,432,902,3.815000000000003e-06
64,42,msdoor,0.0160945888,0.0147282128,162509,154318,325018,0.0013663760000000007
64,42,tmt_sym,0.0038158893,0.0034058331999999997,45387,33633,90774,0.00041005610000000026
64,43,Andrews,0.0008895398,0.0008201118,6450,5395,12900,6.942799999999996e-05
64,43,Hook_1498,0.2702134133,0.264871907,488187,459822,976374,0.005341506299999965
64,43,bcsstk27,0.0008032797,0.0008011337,436,417,872,2.145999999999962e-06
64,43,msdoor,0.016040563900000002,0.0149037119,163647,155411,327294,0.0011368520000000024
64,43,tmt_sym,0.0042265412,0.0038304327999999998,45365,33634,90730,0.0003961084000000006
64,44,Andrews,0.0008126971,0.000765514,6393,5325,12786,4.718309999999994e-05
64,44,Hook_1498,0.2701404095,0.26464333560000003,489534,461052,979068,0.005497073899999982
64,44,bcsstk27,0.0006775619,0.0006749866,455,436,910,2.5752999999999887e-06
64,44,msdoor,0.0158332585,0.0145176411,159868,151687,319736,0.0013156173999999982
64,44,tmt_sym,0.0039627309,0.0035879136999999997,45402,33723,90804,0.00037481720000000045
64,45,Andrews,0.000829124,0.0007849458,6476,5448,12952,4.417820000000004e-05
64,45,Hook_1498,0.2691706654,0.2642961263,489417,460999,978834,0.004874539100000019
64,45,bcsstk27,0.0006963973,0.0006938455,440,421,880,2.551799999999998e-06
64,45,msdoor,0.015531468699999999,0.014223909199999999,160761,152642,321522,0.0013075594999999995
64,45,tmt_sym,0.0041137692,0.0036325216,45311,33584,90622,0.00048124759999999996
64,46,Andrews,0.0009706971,0.0009051804,6444,5384,12888,6.551669999999997e-05
64,46,Hook_1498,0.2714026448,0.2651907441,490596,462194,981192,0.006211900699999995
64,46,bcsstk27,0.0008003706999999999,0.0007966043,459,440,918,3.7663999999999103e-06
64,46,msdoor,0.0160137417,0.0145733833,161654,153506,323308,0.001440358400000001
64,46,tmt_sym,0.0039366959,0.0035221811999999997,45325,33564,90650,0.0004145147000000006
64,47,Andrews,0.0009963991,0.000921488,6433,5369,12866,7.491110000000002e-05
64,47,Hook_1498,0.26945545649999997,0.2647000794,489267,460798,978534,0.004755377099999958
64,47,bcsstk27,0.0007979627000000001,0.0007951494,444,425,888,2.81330000000005e-06
64,47,msdoor,0.0154708145,0.0145274404,162891,154647,325782,0.0009433740999999999
64,47,tmt_sym,0.0038691516,0.0035719157,45387,33737,90774,0.00029723590000000017
64,48,Andrews,0.0007983926,0.0007520433,6282,5236,12564,4.6349299999999993e-05
64,48,Hook_1498,0.2700788496,0.26468007569999996,488376,459934,976752,0.005398773900000042
64,48,bcsstk27,0.0007884263,0.0007860423,463,444,926,2.3840000000000233e-06
64,48,msdoor,0.0156556127,0.014292835799999999,159890,151776,319780,0.001362776900000003
64,48,tmt_sym,0.0040165182,0.0036295654,45429,33775,90858,0.00038695280000000014
64,49,Andrews,0.0007975577,0.0007505652999999999,6442,5357,12884,4.699240000000007e-05
64,49,Hook_1498,0.2691617485,0.2642292978,486465,458116,972930,0.004932450700000035
64,49,bcsstk27,0.0007053375,0.0007031915,448,429,896,2.145999999999962e-06
64,49,msdoor,0.0159153934,0.0145714761,160581,152427,321162,0.0013439172999999988
64,49,tmt_sym,0.004038763,0.0035322904999999997,45324,33673,90648,0.0005064725000000002
64,50,Andrews,0.0008734228,0.0008003707,6309,5253,12618,7.305209999999992e-05
64,50,Hook_1498,0.27006924179999997,0.2641434189,487071,458748,974142,0.0059258228999999885
64,50,bcsstk27,0.0008124585999999999,0.0008086444999999999,467,448,934,3.8141000000000216e-06
64,50,msdoor,0.0161066292,0.0148149727,161100,152838,322200,0.0012916565000000001
64,50,tmt_sym,0.0038957594999999997,0.0034910683,45350,33556,90700,0.0004046911999999996
64,51,Andrews,0.0009665969,0.0008924718,6391,5336,12782,7.41251e-05
64,51,Hook_1498,0.2693284992,0.2644100669,487554,459285,975108,0.004918432299999997
64,51,bcsstk27,0.0008023501999999999,0.0008003945999999999,426,407,852,1.9555999999999784e-06
64,51,msdoor,0.0155767914,0.0144236568,162411,154068,324822,0.0011531345999999994
64,51,tmt_sym,0.0040063143,0.0037164928,45372,33704,90744,0.00028982150000000017
64,52,Andrews,0.0008449077,0.0007997032,6375,5328,12750,4.520450000000003e-05
64,52,Hook_1498,0.2689070939,0.26405448930000003,488211,459748,976422,0.004852604599999977
64,52,bcsstk27,0.0007855650999999999,0.0007836580999999999,445,426,890,1.9069999999999938e-06
64,52,msdoor,0.0155695918,0.0142865423,159447,151265,318894,0.0012830494999999994
64,52,tmt_sym,0.0041615247,0.0037921670999999995,45409,33727,90818,0.00036935760000000005
64,53,Andrews,0.0008227109,0.0007763149,6586,5514,13172,4.639599999999998e-05
64,53,Hook_1498,0.2688155651,0.2636221172,487794,459434,975588,0.005193447899999981
64,53,bcsstk27,0.0007605314,0.0007581951,430,411,860,2.3363000000000203e-06
64,53,msdoor,0.0158983708,0.0146047117,160448,152171,320896,0.0012936590999999987
64,53,tmt_sym,0.0041563508,0.0036658764,45375,33506,90750,0.0004904744
64,54,Andrews,0.0009487394999999999,0.000876403,6322,5260,12644,7.233649999999995e-05
64,54,Hook_1498,0.269846702,0.26373400649999995,487350,459041,974700,0.006112695500000043
64,54,bcsstk27,0.0007549051,0.0007517813,458,439,916,3.1238000000000056e-06
64,54,msdoor,0.0157967328,0.014504479899999999,160954,152653,321908,0.0012922529000000023
64,54,tmt_sym,0.0039347652999999995,0.00350194,45455,33784,90910,0.00043282529999999963
64,55,Andrews,0.0009542940000000001,0.0008818388,6439,5408,12878,7.245520000000009e-05
64,55,Hook_1498,0.2682496074,0.2639888286,486765,458402,973530,0.004260778799999976
64,55,bcsstk27,0.0007694962999999999,0.0007668732999999999,449,430,898,2.6229999999999917e-06
64,55,msdoor,0.0157212734,0.0147392748,162214,153924,324428,0.0009819985999999989
64,55,tmt_sym,0.0038645509,0.0035436394,45302,33565,90604,0.00032091149999999985
64,56,Andrews,0.0008159161,0.0007722852,6192,5133,12384,4.3630899999999996e-05
64,56,Hook_1498,0.268753982,0.26404054180000003,487437,459113,974874,0.004713440199999974
64,56,bcsstk27,0.0007837054999999999,0.0007815842,468,449,936,2.121299999999996e-06
64,56,msdoor,0.0162654162,0.0148798469,159974,151726,319948,0.0013855693000000002
64,56,tmt_sym,0.0041761635,0.0037905696,45394,33768,90788,0.0003855938999999999
64,57,Andrews,0.0008047344999999999,0.0007595305,6524,5482,13048,4.520399999999997e-05
64,57,Hook_1498,0.2687022924,0.2636351112,487743,459458,975486,0.005067181199999993
64,57,bcsstk27,0.0007698533,0.0007677082,453,434,906,2.1450999999999805e-06
64,57,msdoor,0.0156337737,0.0143496035,160966,152677,321932,0.0012841701999999986
64,57,tmt_sym,0.0040796991000000005,0.0036225321,45406,33785,90812,0.0004571670000000005
64,58,Andrews,0.000897074,0.0008239984,6314,5261,12628,7.307560000000002e-05
64,58,Hook_1498,0.2679579969,0.2628632304,488679,460409,977358,0.005094766500000014
64,58,bcsstk27,0.000797629,0.0007940291,472,453,944,3.5999000000000534e-06
64,58,msdoor,0.016025567100000002,0.0145359516,162160,153905,324320,0.001489615500000003
64,58,tmt_sym,0.0041252851,0.0036714558,45373,33667,90746,0.0004538292999999999
64,59,Andrews,0.0010012869,0.0009254937,6381,5325,12762,7.579319999999996e-05
64,59,Hook_1498,0.26803674679999995,0.2637764453,488382,460031,976764,0.004260301499999952
64,59,bcsstk27,0.0007680889,0.000765443,457,438,914,2.6458999999999944e-06
64,59,msdoor,0.0160814766,0.014834404399999999,163491,155133,326982,0.0012470721999999993
64,59,tmt_sym,0.0041873934,0.0037881131999999997,45268,33573,90536,0.0003992802000000006
64,60,Andrews,0.0009320735999999999,0.0008852482,6292,5238,12584,4.682539999999993e-05
64,60,Hook_1498,0.2678996086,0.2632279873,488595,460317,977190,0.004671621299999984
64,60,bcsstk27,0.0007793663,0.0007772203999999999,461,442,922,2.1459000000000365e-06
64,60,msdoor,0.0158214806,0.0143695832,160274,152054,320548,0.0014518974000000007
64,60,tmt_sym,0.0039747237,0.0036141394,45363,33624,90726,0.00036058430000000027
64,61,Andrews,0.0009308098000000001,0.0008856296000000001,6557,5528,13114,4.5180199999999985e-05
64,61,Hook_1498,0.2676983119,0.26296935120000003,488304,460081,976608,0.004728960699999951
64,61,bcsstk27,0.0007973436,0.0007954356,444,425,888,1.9080000000000095e-06
64,61,msdoor,0.0160399918,0.0147392754,161157,152893,322314,0.0013007164000000005
64,61,tmt_sym,0.0040719035,0.0035917759,45411,33719,90822,0.00048012759999999967
