rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
106,128,6,1.536031246,1.345358133,499894,495944,999788
106,128,7,1.732057333,1.537274837,499894,495944,999788
106,128,8,1.723997116,1.344322920,499894,495944,999788
106,128,9,1.522007942,1.332126379,499894,495944,999788
40,128,0,1.763998270,1.759055138,500142,496236,1000284
40,128,1,1.781990051,1.774049759,500142,496236,1000284
40,128,2,1.764992714,1.761049986,500142,496236,1000284
40,128,3,1.764988899,1.760040045,500142,496236,1000284
40,128,4,1.766430140,1.760230780,500142,496236,1000284
40,128,5,1.760182619,1.756246090,500142,496236,1000284
40,128,6,2.123802185,2.119009256,500142,496236,1000284
40,128,7,2.117129564,2.112064123,500142,496236,1000284
40,128,8,1.766974688,1.760170460,500142,496236,1000284
40,128,9,2.116182327,2.112071991,500142,496236,1000284
81,128,0,1.589927673,1.326044083,499767,495786,999534
81,128,1,2.106989145,1.843123198,499767,495786,999534
81,128,2,1.857164383,1.854103088,499767,495786,999534
81,128,3,1.325379133,1.323277235,499767,495786,999534
81,128,4,1.635879755,1.631212234,499767,495786,999534
81,128,5,1.316839457,1.312126875,499767,495786,999534
81,128,6,1.327866793,1.323197365,499767,495786,999534
81,128,7,1.587981701,1.579111338,499767,495786,999534
81,128,8,1.323808193,1.319011450,499767,495786,999534
81,128,9,1.582413912,1.579179764,499767,495786,999534
66,128,0,1.316984177,1.308113098,499860,495968,999720
66,128,1,1.584191799,1.578318834,499860,495968,999720
66,128,2,2.101995707,1.838224411,499860,495968,999720
66,128,3,1.628993034,1.624149561,499860,495968,999720
66,128,4,1.885992527,1.879148960,499860,495968,999720
66,128,5,1.596991539,1.589204311,499860,495968,999720
66,128,6,1.593267441,1.589173555,499860,495968,999720
66,128,7,1.471640587,1.466243505,499860,495968,999720
66,128,8,1.851995468,1.569236040,499860,495968,999720
66,128,9,1.875291348,1.871295691,499860,495968,999720
23,128,0,1.537993670,1.152124643,499931,496078,999862
23,128,1,1.726063490,1.538163424,499931,496078,999862
23,128,2,1.921065569,1.730108023,499931,496078,999862
23,128,3,1.673999548,1.533093452,499931,496078,999862
23,128,4,1.727005005,1.536168098,499931,496078,999862
23,128,5,1.531052828,1.344116449,499931,496078,999862
23,128,6,1.341012955,1.149229527,499931,496078,999862
23,128,7,1.536058187,1.345113754,499931,496078,999862
23,128,8,1.529993296,1.344108105,499931,496078,999862
23,128,9,1.461974382,1.137103081,499931,496078,999862
0,128,0,1.536063671,1.344245434,500109,496292,1000218
0,128,1,2.103989840,1.918115854,500109,496292,1000218
0,128,2,2.301028728,2.110097885,500109,496292,1000218
0,128,3,1.918031216,1.728120565,500109,496292,1000218
0,128,4,2.115029335,1.920078516,500109,496292,1000218
0,128,5,1.726065636,1.536184072,500109,496292,1000218
0,128,6,1.724057674,1.533093214,500109,496292,1000218
0,128,7,1.923982143,1.536162853,500109,496292,1000218
0,128,8,1.725037813,1.536132097,500109,496292,1000218
0,128,9,1.845944881,1.524092674,500109,496292,1000218
83,128,0,1.139039755,1.059246063,499977,496107,999954
83,128,1,1.820985317,1.557168007,499977,496107,999954
83,128,2,1.589479923,1.587090492,499977,496107,999954
83,128,3,1.064134359,1.059234381,499977,496107,999954
83,128,4,1.329233646,1.323196888,499977,496107,999954
83,128,5,1.063813925,1.059143305,499977,496107,999954
83,128,6,1.052828789,1.048213720,499977,496107,999954
83,128,7,1.323994398,1.315175295,499977,496107,999954
83,128,8,1.059790134,1.055035114,499977,496107,999954
83,128,9,1.372245312,1.369176865,499977,496107,999954
102,128,0,1.154026747,0.964469194,500214,496164,1000428
102,128,1,1.530042171,1.338332891,500214,496164,1000428
102,128,2,1.921963692,1.730096340,500214,496164,1000428
102,128,3,1.726063013,1.536106586,500214,496164,1000428
102,128,4,1.728076935,1.536306381,500214,496164,1000428
102,128,5,1.534028769,1.344388008,500214,496164,1000428
102,128,6,1.536088705,1.345308781,500214,496164,1000428
102,128,7,1.688074350,1.537254810,500214,496164,1000428
102,128,8,1.719995975,1.344396591,500214,496164,1000428
102,128,9,1.368968248,1.137140036,500214,496164,1000428
49,128,0,1.835007668,1.578187704,500181,496246,1000362
49,128,1,1.584421635,1.578208447,500181,496246,1000362
49,128,2,2.277996302,2.268135309,500181,496246,1000362
49,128,3,2.006999969,2.002213717,500181,496246,1000362
49,128,4,1.863988400,1.858209610,500181,496246,1000362
49,128,5,1.856988430,1.847112417,500181,496246,1000362
49,128,6,1.790254831,1.786261082,500181,496246,1000362
49,128,7,2.101001978,1.843204021,500181,496246,1000362
49,128,8,1.822987080,1.554158688,500181,496246,1000362
49,128,9,1.875273228,1.871270895,500181,496246,1000362
37,128,0,1.059993029,1.056700468,500242,496411,1000484
37,128,1,1.052259207,1.048697472,500242,496411,1000484
37,128,2,1.061265230,1.057611227,500242,496411,1000484
37,128,3,1.060219765,1.056260824,500242,496411,1000484
37,128,4,1.062437773,1.056224823,500242,496411,1000484
37,128,5,1.060223579,1.056223154,500242,496411,1000484
37,128,6,1.418981791,1.415006161,500242,496411,1000484
37,128,7,1.412986755,1.408051014,500242,496411,1000484
37,128,8,1.063004732,1.056205750,500242,496411,1000484
37,128,9,1.410271168,1.408051729,500242,496411,1000484
110,128,0,1.526360512,1.152355909,499895,496062,999790
110,128,1,1.534101725,1.342312098,499895,496062,999790
110,128,2,1.726047993,1.534131765,499895,496062,999790
110,128,3,1.726089954,1.536103249,499895,496062,999790
110,128,4,1.727977514,1.536256313,499895,496062,999790
110,128,5,1.725975990,1.344304800,499895,496062,999790
110,128,6,1.536031961,1.345227242,499895,496062,999790
110,128,7,1.539905071,1.536156893,499895,496062,999790
110,128,8,1.533023596,1.344216347,499895,496062,999790
110,128,9,1.504964590,1.128309011,499895,496062,999790
82,128,0,1.065987349,1.059285402,499874,496069,999748
82,128,1,1.599929094,1.590281487,499874,496069,999748
82,128,2,1.583804607,1.579184055,499874,496069,999748
82,128,3,1.327821255,1.323135376,499874,496069,999748
82,128,4,1.591816187,1.587148190,499874,496069,999748
82,128,5,1.327798128,1.323089123,499874,496069,999748
82,128,6,1.327822447,1.323133707,499874,496069,999748
82,128,7,1.576977491,1.568097830,499874,496069,999748
82,128,8,1.058580875,1.055787802,499874,496069,999748
82,128,9,1.593238354,1.590180874,499874,496069,999748
53,128,0,1.340980530,1.332196951,500111,496193,1000222
53,128,1,1.740989447,1.478286028,500111,496193,1000222
53,128,2,2.244994879,2.235146284,500111,496193,1000222
53,128,3,1.793624163,1.789146662,500111,496193,1000222
53,128,4,1.863991499,1.857151985,500111,496193,1000222
53,128,5,1.458980799,1.451223373,500111,496193,1000222
53,128,6,2.076004505,1.812161922,500111,496193,1000222
53,128,7,1.985004187,1.722297192,500111,496193,1000222
53,128,8,1.646979570,1.378142357,500111,496193,1000222
53,128,9,1.875260830,1.871302843,500111,496193,1000222
112,128,0,1.725993395,1.340222120,500358,496409,1000716
112,128,1,2.112002611,1.730109692,500358,496409,1000716
112,128,2,1.922114372,1.730272532,500358,496409,1000716
112,128,3,1.926007509,1.536227226,500358,496409,1000716
112,128,4,1.728018761,1.536392212,500358,496409,1000716
112,128,5,1.722051859,1.536091328,500358,496409,1000716
112,128,6,1.732000113,1.347030640,500358,496409,1000716
112,128,7,1.728051901,1.537245274,500358,496409,1000716
112,128,8,1.723995209,1.344343662,500358,496409,1000716
112,128,9,1.588989735,1.286700964,500358,496409,1000716
111,128,0,1.341997623,1.152257442,499899,495942,999798
111,128,1,1.731998920,1.346173286,499899,495942,999798
111,128,2,1.534023046,1.342370510,499899,495942,999798
111,128,3,1.536045790,1.344326258,499899,495942,999798
111,128,4,1.727006674,1.536123753,499899,495942,999798
111,128,5,1.531059980,1.344167709,499899,495942,999798
111,128,6,1.540051460,1.345159769,499899,495942,999798
111,128,7,1.536039352,1.345310450,499899,495942,999798
111,128,8,1.532980680,1.344146490,499899,495942,999798
111,128,9,1.464994669,1.139217377,499899,495942,999798
104,128,0,1.534023046,1.344391346,499881,495973,999762
104,128,1,2.079999208,1.730244637,499881,495973,999762
104,128,2,2.300998449,1.922113895,499881,495973,999762
104,128,3,1.728057861,1.536410332,499881,495973,999762
104,128,4,1.920103550,1.728201628,499881,495973,999762
104,128,5,1.724045992,1.536285877,499881,495973,999762
104,128,6,1.728076458,1.537238598,499881,495973,999762
104,128,7,1.916049242,1.724182844,499881,495973,999762
104,128,8,1.919995308,1.536221027,499881,495973,999762
104,128,9,1.688971281,1.329684734,499881,495973,999762
67,128,0,1.577995777,1.310088634,499977,496019,999954
67,128,1,1.833987713,1.577171326,499977,496019,999954
67,128,2,1.852991343,1.843147516,499977,496019,999954
67,128,3,1.599993706,1.596107244,499977,496019,999954
67,128,4,1.857994795,1.851105690,499977,496019,999954
67,128,5,1.271020651,1.268842697,499977,496019,999954
67,128,6,1.533053875,1.528087854,499977,496019,999954
67,128,7,1.586984634,1.579075575,499977,496019,999954
67,128,8,1.330953121,1.326218605,499977,496019,999954
67,128,9,1.829262733,1.825207710,499977,496019,999954
1,128,0,1.729996681,1.348195791,499877,496104,999754
1,128,1,1.922110558,1.730162621,499877,496104,999754
1,128,2,2.113022327,1.922128439,499877,496104,999754
1,128,3,1.922082663,1.728116512,499877,496104,999754
1,128,4,1.919052362,1.728136063,499877,496104,999754
1,128,5,1.536031723,1.344296694,499877,496104,999754
1,128,6,1.537074566,1.345215797,499877,496104,999754
1,128,7,1.728047609,1.537036657,499877,496104,999754
1,128,8,1.724014282,1.536072731,499877,496104,999754
1,128,9,1.812990904,1.521118164,499877,496104,999754
119,128,0,1.149997950,0.960209131,500028,496140,1000056
119,128,1,1.923995733,1.534148216,500028,496140,1000056
119,128,2,1.538054943,1.346366405,500028,496140,1000056
119,128,3,1.344079733,1.152285576,500028,496140,1000056
119,128,4,1.344093800,1.154103994,500028,496140,1000056
119,128,5,1.529995203,1.152115822,500028,496140,1000056
119,128,6,1.340087414,1.149122477,500028,496140,1000056
119,128,7,1.536037445,1.344097137,500028,496140,1000056
119,128,8,1.507998228,1.152103424,500028,496140,1000056
119,128,9,1.316980600,0.940249205,500028,496140,1000056
76,128,0,1.326051235,1.324007750,499921,496005,999842
76,128,1,1.836108446,1.832710028,499921,496005,999842
76,128,2,1.857490778,1.854329586,499921,496005,999842
76,128,3,1.591882944,1.587260246,499921,496005,999842
76,128,4,1.839746952,1.837713957,499921,496005,999842
76,128,5,1.591864824,1.587211609,499921,496005,999842
76,128,6,1.580856323,1.576250792,499921,496005,999842
76,128,7,1.853774309,1.851247787,499921,496005,999842
76,128,8,1.586328030,1.583112717,499921,496005,999842
76,128,9,1.857490778,1.854218960,499921,496005,999842
46,128,0,1.411982298,1.407146215,500151,496435,1000302
46,128,1,1.430242777,1.422082901,500151,496435,1000302
46,128,2,1.413336277,1.409082174,500151,496435,1000302
46,128,3,1.411176920,1.408065557,500151,496435,1000302
46,128,4,1.412102461,1.408060551,500151,496435,1000302
46,128,5,1.414398909,1.408073664,500151,496435,1000302
46,128,6,1.406326771,1.404091597,500151,496435,1000302
46,128,7,1.762650251,1.760062456,500151,496435,1000302
46,128,8,2.095991373,1.744083166,500151,496435,1000302
46,128,9,1.747648716,1.744074583,500151,496435,1000302
113,128,0,1.538947344,1.344139576,500100,496076,1000200
113,128,1,1.726070881,1.538120270,500100,496076,1000200
113,128,2,1.730016232,1.538282871,500100,496076,1000200
113,128,3,1.536030769,1.344199419,500100,496076,1000200
113,128,4,1.536073446,1.344400406,500100,496076,1000200
113,128,5,1.530943155,1.344094276,500100,496076,1000200
113,128,6,1.532007933,1.341141701,500100,496076,1000200
113,128,7,1.728019953,1.536105871,500100,496076,1000200
113,128,8,1.731987238,1.344122648,500100,496076,1000200
113,128,9,1.472998142,1.138236523,500100,496076,1000200
55,128,0,1.197988272,1.189252853,500021,496103,1000042
55,128,1,1.767994881,1.511139154,500021,496103,1000042
55,128,2,2.263998270,2.000290394,500021,496103,1000042
55,128,3,1.824994802,1.822262287,500021,496103,1000042
55,128,4,1.841987610,1.836253881,500021,496103,1000042
55,128,5,1.597981215,1.588128328,500021,496103,1000042
55,128,6,1.582228661,1.578173161,500021,496103,1000042
55,128,7,1.822001457,1.559272289,500021,496103,1000042
55,128,8,1.413973331,1.300204754,500021,496103,1000042
55,128,9,1.851283073,1.847290993,500021,496103,1000042
7,128,0,1.150012732,0.960208893,500058,496221,1000116
7,128,1,1.728075504,1.534113884,500058,496221,1000116
7,128,2,1.928956509,1.539455652,500058,496221,1000116
7,128,3,1.534081697,1.344103813,500058,496221,1000116
7,128,4,1.730997086,1.344202995,500058,496221,1000116
7,128,5,1.340023041,1.152131796,500058,496221,1000116
7,128,6,1.153026581,0.961263895,500058,496221,1000116
7,128,7,1.340063810,1.149125576,500058,496221,1000116
7,128,8,1.487988472,1.152108669,500058,496221,1000116
7,128,9,1.554868698,1.135112286,500058,496221,1000116
12,128,0,1.533047676,1.344156742,500307,496447,1000614
12,128,1,2.071998596,1.726195574,500307,496447,1000614
12,128,2,2.309056282,2.114110470,500307,496447,1000614
12,128,3,1.918030024,1.728097200,500307,496447,1000614
12,128,4,1.923929214,1.920101643,500307,496447,1000614
12,128,5,1.539945841,1.536145687,500307,496447,1000614
12,128,6,1.348940611,1.345131159,500307,496447,1000614
12,128,7,1.537086248,1.344137907,500307,496447,1000614
12,128,8,1.533023596,1.344157457,500307,496447,1000614
12,128,9,1.761982203,1.331059694,500307,496447,1000614
51,128,0,1.791014194,1.580172777,500031,496113,1000062
51,128,1,1.840993643,1.836107492,500031,496113,1000062
51,128,2,2.001992702,1.992203951,500031,496113,1000062
51,128,3,2.043989420,2.040113926,500031,496113,1000062
51,128,4,1.863984108,1.857105255,500031,496113,1000062
51,128,5,1.605992794,1.600258112,500031,496113,1000062
51,128,6,1.595119715,1.592949152,500031,496113,1000062
51,128,7,1.854982376,1.592232704,500031,496113,1000062
51,128,8,1.678083658,1.558246136,500031,496113,1000062
51,128,9,1.581326008,1.577237368,500031,496113,1000062
21,128,0,1.344076633,1.152164936,500015,496107,1000030
21,128,1,1.912046909,1.726144791,500015,496107,1000030
21,128,2,1.921955824,1.918105125,500015,496107,1000030
21,128,3,1.726068974,1.536155701,500015,496107,1000030
21,128,4,1.923038721,1.728116512,500015,496107,1000030
21,128,5,1.534000874,1.344184160,500015,496107,1000030
21,128,6,1.345022678,1.153278112,500015,496107,1000030
21,128,7,1.536055326,1.344141722,500015,496107,1000030
21,128,8,1.727996349,1.344128370,500015,496107,1000030
21,128,9,1.537986040,1.132100582,500015,496107,1000030
42,128,0,1.411973953,1.407109499,499740,495856,999480
42,128,1,1.429992437,1.422069073,499740,495856,999480
42,128,2,1.412988901,1.409070015,499740,495856,999480
42,128,3,1.412984848,1.408051968,499740,495856,999480
42,128,4,1.764156818,1.760044336,499740,495856,999480
42,128,5,1.772990465,1.767041683,499740,495856,999480
42,128,6,1.759985685,1.756073475,499740,495856,999480
42,128,7,2.116066933,2.112044811,499740,495856,999480
42,128,8,2.084987402,1.733040333,499740,495856,999480
42,128,9,2.093320847,2.090068102,499740,495856,999480
118,128,0,1.346041679,1.152096987,499906,495902,999812
118,128,1,1.726102591,1.534238815,499906,495902,999812
118,128,2,1.726025105,1.534149885,499906,495902,999812
118,128,3,1.344022989,1.152430058,499906,495902,999812
118,128,4,1.536024094,1.344230652,499906,495902,999812
118,128,5,1.541996002,1.152239084,499906,495902,999812
118,128,6,1.344052076,1.153192759,499906,495902,999812
118,128,7,1.348844051,1.345077038,499906,495902,999812
118,128,8,1.341011286,1.152160168,499906,495902,999812
118,128,9,1.377961397,1.135094404,499906,495902,999812
100,128,0,1.533977747,1.152243376,500005,496116,1000010
100,128,1,1.725056171,1.538124323,500005,496116,1000010
100,128,2,1.922082186,1.730226994,500005,496116,1000010
100,128,3,1.728092909,1.536211729,500005,496116,1000010
100,128,4,1.728087664,1.536412239,500005,496116,1000010
100,128,5,1.730014086,1.536097765,500005,496116,1000010
100,128,6,1.731986523,1.345427275,500005,496116,1000010
100,128,7,1.724033833,1.533355951,500005,496116,1000010
100,128,8,1.727990866,1.344434023,500005,496116,1000010
100,128,9,1.610023737,1.326211452,500005,496116,1000010
50,128,0,1.522990227,1.514246941,499732,495780,999464
50,128,1,1.850486040,1.847148180,499732,495780,999464
50,128,2,2.125986814,2.116168261,499732,495780,999464
50,128,3,2.006987572,2.004120350,499732,495780,999464
50,128,4,1.841995478,1.836256742,499732,495780,999464
50,128,5,1.865998268,1.856151342,499732,495780,999464
50,128,6,1.845291376,1.841226101,499732,495780,999464
50,128,7,1.871991396,1.865119457,499732,495780,999464
50,128,8,2.129997253,1.865085125,499732,495780,999464
50,128,9,1.840286493,1.836240768,499732,495780,999464
19,128,0,1.541991711,1.152164459,500070,496197,1000140
19,128,1,1.912004232,1.726143599,500070,496197,1000140
19,128,2,2.116996527,1.918101311,500070,496197,1000140
19,128,3,1.726038694,1.536161661,500070,496197,1000140
19,128,4,1.927026033,1.732097864,500070,496197,1000140
19,128,5,1.534031868,1.344171524,500070,496197,1000140
19,128,6,1.536062717,1.345098734,500070,496197,1000140
19,128,7,1.536080360,1.344160080,500070,496197,1000140
19,128,8,1.533088684,1.344120502,500070,496197,1000140
19,128,9,1.557968140,1.127099514,500070,496197,1000140
27,128,0,1.411986589,1.407027960,499987,496119,999974
27,128,1,1.429979086,1.422018528,499987,496119,999974
27,128,2,1.412987709,1.409016609,499987,496119,999974
27,128,3,1.412986279,1.408022165,499987,496119,999974
27,128,4,1.411880016,1.407889605,499987,496119,999974
27,128,5,1.413978100,1.408007622,499987,496119,999974
27,128,6,1.407979965,1.404012918,499987,496119,999974
27,128,7,1.766125917,1.760002613,499987,496119,999974
27,128,8,1.732992649,1.381001472,499987,496119,999974
27,128,9,1.752898932,1.748996973,499987,496119,999974
107,128,0,1.525993109,1.152392864,500134,496121,1000268
107,128,1,1.726081371,1.534313440,500134,496121,1000268
107,128,2,1.914069176,1.722117662,500134,496121,1000268
107,128,3,1.536076069,1.344444990,500134,496121,1000268
107,128,4,1.728046656,1.536244631,500134,496121,1000268
107,128,5,1.729991436,1.344307899,500134,496121,1000268
107,128,6,1.536017895,1.345221519,500134,496121,1000268
107,128,7,1.535904169,1.532140970,500134,496121,1000268
107,128,8,1.532986879,1.344217539,500134,496121,1000268
107,128,9,1.606001377,1.282610178,500134,496121,1000268
72,128,0,1.831985712,1.568177462,499838,495920,999676
72,128,1,2.392929554,2.129190683,499838,495920,999676
72,128,2,2.100821257,2.096193075,499838,495920,999676
72,128,3,1.845626116,1.843118906,499838,495920,999676
72,128,4,2.122002363,2.118129015,499838,495920,999676
72,128,5,1.842861414,1.840072155,499838,495920,999676
72,128,6,1.856716633,1.854081392,499838,495920,999676
72,128,7,1.853767395,1.851255894,499838,495920,999676
72,128,8,1.488842010,1.484176874,499838,495920,999676
72,128,9,2.110318184,2.108181953,499838,495920,999676
3,128,0,1.467892408,1.148252964,499898,496032,999796
3,128,1,2.112005472,1.730170727,499898,496032,999796
3,128,2,2.113085985,1.922140121,499898,496032,999796
3,128,3,1.922013521,1.728091955,499898,496032,999796
3,128,4,1.919090986,1.728153944,499898,496032,999796
3,128,5,1.536009073,1.344281197,499898,496032,999796
3,128,6,1.537003994,1.345247507,499898,496032,999796
3,128,7,1.728057146,1.537065029,499898,496032,999796
3,128,8,1.724077940,1.536099672,499898,496032,999796
3,128,9,1.870025873,1.506617308,499898,496032,999796
56,128,0,1.608998537,1.600229502,499810,495961,999620
56,128,1,1.584402800,1.578297377,499810,495961,999620
56,128,2,2.081996202,2.072224140,499810,495961,999620
56,128,3,1.780992270,1.778241873,499810,495961,999620
56,128,4,2.125998735,2.119096041,499810,495961,999620
56,128,5,1.583997250,1.578272343,499810,495961,999620
56,128,6,1.593296766,1.589260101,499810,495961,999620
56,128,7,1.951989174,1.948152304,499810,495961,999620
56,128,8,2.103006840,1.838118315,499810,495961,999620
56,128,9,1.902331829,1.898240328,499810,495961,999620
41,128,0,1.763989449,1.759048462,500268,496347,1000536
41,128,1,1.781994581,1.774068356,500268,496347,1000536
41,128,2,1.764989853,1.761038542,500268,496347,1000536
41,128,3,1.764989138,1.760039330,500268,496347,1000536
41,128,4,1.766099691,1.760066271,500268,496347,1000536
41,128,5,1.772937059,1.766978979,500268,496347,1000536
41,128,6,1.759993553,1.756066561,500268,496347,1000536
41,128,7,2.117991686,2.112034082,500268,496347,1000536
41,128,8,2.084993362,1.733035564,500268,496347,1000536
41,128,9,2.104273558,2.101217031,500268,496347,1000536
99,128,0,1.150073051,0.960354567,499893,496086,999786
99,128,1,1.535022974,1.346213102,499893,496086,999786
99,128,2,1.730075121,1.538405657,499893,496086,999786
99,128,3,1.536051512,1.344347954,499893,496086,999786
99,128,4,1.727072716,1.536179543,499893,496086,999786
99,128,5,1.531979322,1.344268084,499893,496086,999786
99,128,6,1.536038160,1.345279694,499893,496086,999786
99,128,7,1.760075331,1.568160772,499893,496086,999786
99,128,8,1.735991716,1.344234228,499893,496086,999786
99,128,9,1.529967308,1.138302088,499893,496086,999786
61,128,0,1.340977430,1.332221270,500134,496131,1000268
61,128,1,1.317873716,1.310559750,500134,496131,1000268
61,128,2,2.118966103,2.113070488,500134,496131,1000268
61,128,3,1.533978462,1.530075073,500134,496131,1000268
61,128,4,1.896994352,1.890087843,500134,496131,1000268
61,128,5,1.423915386,1.414086342,500134,496131,1000268
61,128,6,1.257256031,1.253271580,500134,496131,1000268
61,128,7,1.839899778,1.581201553,500134,496131,1000268
61,128,8,1.605628490,1.600262880,500134,496131,1000268
61,128,9,1.570311785,1.566235542,500134,496131,1000268
98,128,0,1.346041679,1.152208805,499930,496002,999860
98,128,1,1.724044323,1.538096189,499930,496002,999860
98,128,2,1.914009809,1.726193190,499930,496002,999860
98,128,3,1.726086617,1.536166668,499930,496002,999860
98,128,4,1.728014946,1.536403894,499930,496002,999860
98,128,5,1.689995050,1.344452620,499930,496002,999860
98,128,6,1.732012749,1.537095070,499930,496002,999860
98,128,7,1.728085279,1.537435293,499930,496002,999860
98,128,8,1.727994680,1.344489574,499930,496002,999860
98,128,9,1.657981396,1.312231779,499930,496002,999860
36,128,0,1.411908388,1.406960726,500031,496086,1000062
36,128,1,1.429978848,1.422025204,500031,496086,1000062
36,128,2,1.412988424,1.409047365,500031,496086,1000062
36,128,3,1.412982941,1.408043623,500031,496086,1000062
36,128,4,1.413969517,1.408015013,500031,496086,1000062
36,128,5,1.413979769,1.408016205,500031,496086,1000062
36,128,6,1.407989025,1.404050350,500031,496086,1000062
36,128,7,1.765970230,1.760016680,500031,496086,1000062
36,128,8,1.732984781,1.381030798,500031,496086,1000062
36,128,9,1.752270222,1.749038219,500031,496086,1000062
18,128,0,1.733978748,1.344098091,500038,495977,1000076
18,128,1,1.917016745,1.730165958,500038,495977,1000076
18,128,2,2.113000154,1.922107935,500038,495977,1000076
18,128,3,1.720010519,1.537417412,500038,495977,1000076
18,128,4,1.919046402,1.728075743,500038,495977,1000076
18,128,5,1.536010742,1.344246626,500038,495977,1000076
18,128,6,1.537822723,1.345141172,500038,495977,1000076
18,128,7,1.537054777,1.344789505,500038,495977,1000076
18,128,8,1.919997692,1.536118746,500038,495977,1000076
18,128,9,1.707669735,1.152225256,500038,495977,1000076
39,128,0,1.059978724,1.055141211,500001,496061,1000002
39,128,1,1.064006090,1.059633493,500001,496061,1000002
39,128,2,1.050109625,1.046122313,500001,496061,1000002
39,128,3,1.060206413,1.056155205,500001,496061,1000002
39,128,4,1.062421560,1.056169033,500001,496061,1000002
39,128,5,1.060123682,1.056037426,500001,496061,1000002
39,128,6,1.406089783,1.404008865,500001,496061,1000002
39,128,7,1.412947416,1.408031702,500001,496061,1000002
39,128,8,1.402998447,1.038057327,500001,496061,1000002
39,128,9,1.485018492,1.400066853,500001,496061,1000002
11,128,0,1.342066050,1.152166605,500017,496111,1000034
11,128,1,1.923994541,1.538172483,500017,496111,1000034
11,128,2,1.917002916,1.726162672,500017,496111,1000034
11,128,3,1.730014086,1.536103964,500017,496111,1000034
11,128,4,1.727041721,1.536166906,500017,496111,1000034
11,128,5,1.344037533,1.152280092,500017,496111,1000034
11,128,6,1.160965443,1.157179594,500017,496111,1000034
11,128,7,1.155901432,1.152139187,500017,496111,1000034
11,128,8,1.532049894,1.344112873,500017,496111,1000034
11,128,9,1.711483955,1.150183678,500017,496111,1000034
57,128,0,1.694994688,1.686132431,499899,495934,999798
57,128,1,1.523205280,1.517238140,499899,495934,999798
57,128,2,1.936980247,1.833282709,499899,495934,999798
57,128,3,1.858992577,1.855098963,499899,495934,999798
57,128,4,1.714992046,1.709244251,499899,495934,999798
57,128,5,1.477238417,1.473288059,499899,495934,999798
57,128,6,1.817996502,1.554106236,499899,495934,999798
57,128,7,1.572330475,1.570138931,499899,495934,999798
57,128,8,1.592990637,1.586271048,499899,495934,999798
57,128,9,1.827391386,1.825212240,499899,495934,999798
114,128,0,1.342059851,1.152285337,500294,496501,1000588
114,128,1,1.919997692,1.538184166,500294,496501,1000588
114,128,2,1.726022482,1.534393549,500294,496501,1000588
114,128,3,1.536091089,1.344330788,500294,496501,1000588
114,128,4,1.727030754,1.536116600,500294,496501,1000588
114,128,5,1.531095982,1.344161510,500294,496501,1000588
114,128,6,1.532032967,1.341136932,500294,496501,1000588
114,128,7,1.540045023,1.345330954,500294,496501,1000588
114,128,8,1.529058218,1.344124794,500294,496501,1000588
114,128,9,1.559980154,1.145226955,500294,496501,1000588
69,128,0,1.318984270,1.310091019,500097,496250,1000194
69,128,1,1.833991528,1.577217579,500097,496250,1000194
69,128,2,1.838989019,1.833228588,500097,496250,1000194
69,128,3,1.573983192,1.571195364,500097,496250,1000194
69,128,4,1.857969046,1.851086378,500097,496250,1000194
69,128,5,1.335983515,1.330187559,500097,496250,1000194
69,128,6,1.335660219,1.330228567,500097,496250,1000194
69,128,7,1.600992203,1.338181496,500097,496250,1000194
69,128,8,1.491040468,1.288171291,500097,496250,1000194
69,128,9,1.858036041,1.599063873,500097,496250,1000194
16,128,0,1.534077406,1.344168663,499904,495882,999808
16,128,1,2.076000452,1.726197004,499904,495882,999808
16,128,2,2.305016279,2.110112429,499904,495882,999808
16,128,3,1.918064833,1.728126287,499904,495882,999808
16,128,4,1.923897266,1.920103788,499904,495882,999808
16,128,5,1.729013681,1.540144920,499904,495882,999808
16,128,6,1.537068844,1.345267773,499904,495882,999808
16,128,7,1.724014521,1.533136129,499904,495882,999808
16,128,8,1.915994883,1.536109686,499904,495882,999808
16,128,9,1.810021400,1.327085018,499904,495882,999808
32,128,0,1.765986919,1.759022951,500042,496063,1000084
32,128,1,1.790992975,1.785014868,500042,496063,1000084
32,128,2,1.764514208,1.761011362,500042,496063,1000084
32,128,3,1.399818659,1.397677660,500042,496063,1000084
32,128,4,1.413053751,1.409286022,500042,496063,1000084
32,128,5,1.418622017,1.415920734,500042,496063,1000084
32,128,6,1.747717857,1.745021105,500042,496063,1000084
32,128,7,1.762568712,1.760523796,500042,496063,1000084
32,128,8,1.410998821,1.408920050,500042,496063,1000084
32,128,9,2.114986897,2.108023643,500042,496063,1000084
9,128,0,1.538075924,1.348195553,500244,496409,1000488
9,128,1,2.115998507,1.723576307,500244,496409,1000488
9,128,2,2.113079309,1.922193766,500244,496409,1000488
9,128,3,1.918078184,1.728097439,500244,496409,1000488
9,128,4,1.919063807,1.728184223,500244,496409,1000488
9,128,5,1.914003134,1.536122084,500244,496409,1000488
9,128,6,1.373039007,1.181209803,500244,496409,1000488
9,128,7,1.345078945,1.152198792,500244,496409,1000488
9,128,8,1.699992895,1.344105244,500244,496409,1000488
9,128,9,1.789999723,1.327681065,500244,496409,1000488
103,128,0,1.349996090,0.960238695,500017,496128,1000034
103,128,1,1.532985926,1.346123219,500017,496128,1000034
