rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
5,8,1,0.006274700,0.002303123,500177,437814,1000354
5,8,2,0.006005287,0.002137423,500177,437814,1000354
5,8,3,0.006023169,0.002186060,500177,437814,1000354
5,8,4,0.006100416,0.002282381,500177,437814,1000354
5,8,5,0.005874395,0.002048731,500177,437814,1000354
5,8,6,0.006147385,0.002221823,500177,437814,1000354
5,8,7,0.006167650,0.002236843,500177,437814,1000354
5,8,8,0.006036043,0.002191544,500177,437814,1000354
5,8,9,0.006251097,0.002330780,500177,437814,1000354
0,8,0,0.007962704,0.003716946,500109,437339,1000218
0,8,1,0.006184101,0.002264738,500109,437339,1000218
0,8,2,0.006287336,0.002453566,500109,437339,1000218
0,8,3,0.005913019,0.002113104,500109,437339,1000218
0,8,4,0.005918264,0.002096891,500109,437339,1000218
0,8,5,0.006176233,0.002372742,500109,437339,1000218
0,8,6,0.006333590,0.002443790,500109,437339,1000218
0,8,7,0.006278753,0.002388716,500109,437339,1000218
0,8,8,0.006105661,0.002272367,500109,437339,1000218
0,8,9,0.006295204,0.002396822,500109,437339,1000218
4,8,0,0.008263350,0.003954411,499887,437529,999774
4,8,1,0.006426334,0.002408504,499887,437529,999774
4,8,2,0.006105900,0.002266169,499887,437529,999774
4,8,3,0.005986929,0.002209902,499887,437529,999774
4,8,4,0.006036282,0.002261639,499887,437529,999774
4,8,5,0.005928278,0.002179384,499887,437529,999774
4,8,6,0.006310225,0.002417564,499887,437529,999774
4,8,7,0.006196260,0.002323627,499887,437529,999774
4,8,8,0.006148815,0.002350569,499887,437529,999774
4,8,9,0.006305218,0.002432108,499887,437529,999774
6,8,0,0.008037329,0.003854036,499961,437495,999922
6,8,1,0.006386757,0.002516985,499961,437495,999922
6,8,2,0.006047964,0.002305508,499961,437495,999922
6,8,3,0.006070137,0.002385855,499961,437495,999922
6,8,4,0.005877733,0.002183199,499961,437495,999922
6,8,5,0.005936384,0.002223253,499961,437495,999922
6,8,6,0.006241322,0.002437830,499961,437495,999922
6,8,7,0.006104946,0.002305508,499961,437495,999922
6,8,8,0.006103754,0.002376795,499961,437495,999922
6,8,9,0.006357431,0.002517223,499961,437495,999922
1,8,0,0.007797718,0.003684759,499877,437248,999754
1,8,1,0.006453753,0.002525806,499877,437248,999754
1,8,2,0.006072044,0.002322197,499877,437248,999754
1,8,3,0.006000280,0.002248049,499877,437248,999754
1,8,4,0.005938530,0.002171278,499877,437248,999754
1,8,5,0.005891562,0.002133608,499877,437248,999754
1,8,6,0.006226301,0.002376318,499877,437248,999754
1,8,7,0.006087542,0.002248287,499877,437248,999754
1,8,8,0.006124258,0.002380848,499877,437248,999754
1,8,9,0.006384373,0.002529144,499877,437248,999754
6,16,0,0.010038376,0.004935980,499961,468796,999922
6,16,1,0.008357525,0.003454208,499961,468796,999922
6,16,2,0.008335352,0.003393412,499961,468796,999922
6,16,3,0.009095907,0.004062653,499961,468796,999922
6,16,4,0.008720160,0.003688812,499961,468796,999922
6,16,5,0.008627415,0.003638744,499961,468796,999922
6,16,6,0.008046389,0.003450632,499961,468796,999922
6,16,7,0.007972479,0.003302336,499961,468796,999922
6,16,8,0.008510351,0.003599644,499961,468796,999922
6,16,9,0.007932663,0.003340721,499961,468796,999922
3,16,0,0.009950876,0.004795074,499898,468547,999796
3,16,1,0.008689880,0.003620148,499898,468547,999796
3,16,2,0.008901358,0.003751755,499898,468547,999796
3,16,3,0.008536339,0.003551245,499898,468547,999796
3,16,4,0.008873940,0.003679037,499898,468547,999796
3,16,5,0.008584261,0.003499746,499898,468547,999796
